shot,46.0,M,White,Orange County,FL,False,attack,Not fleeing,False,Danger Level 4,2015,1,February
shot,41.0,M,White,Nocona,TX,False,attack,Not fleeing,False,Danger Level 4,2015,1,February
shot,61.0,M,White,Smyrna,ME,True,undetermined,Not fleeing,False,Danger Level 4,2015,1,February
shot,45.0,M,Black,Dallas,TX,False,attack,Not fleeing,False,Danger Level 4,2015,1,February
shot,49.0,M,Black,Whitehaven,TN,False,attack,Not fleeing,False,Danger Level 4,2015,1,February
shot,45.0,M,White,New Castle,CO,True,attack,Car,False,Danger Level 4,2015,1,February
shot and Tasered,35.0,M,Hispanic,Pasco,WA,True,other,Foot,False,Danger Level 1,2015,1,February
shot,23.0,M,Black,San Jose,CA,True,other,Not fleeing,False,Danger Level 3,2015,1,February
shot,46.0,M,White,Dadeville,AL,True,attack,Foot,True,Danger Level 1,2015,1,February
shot,23.0,M,White,San Bernardino,CA,False,attack,Car,False,Danger Level 1,2015,1,February
shot,21.0,M,Hispanic,Kansas City,KS,False,attack,Car,False,Danger Level 4,2015,1,February
shot,35.0,M,Hispanic,Reading,PA,False,other,Not fleeing,False,Danger Level 1,2015,1,February
shot,27.0,M,White,McLemoresville,TN,False,attack,Not fleeing,False,Danger Level 4,2015,1,February
shot,37.0,M,Hispanic,San Manuel,AZ,True,other,Not fleeing,False,Danger Level 3,2015,1,February
shot,16.0,M,White,Essex,MD,True,attack,Car,False,Danger Level 4,2015,1,February
shot,51.0,M,White,Laredo,TX,False,attack,Not fleeing,False,Danger Level 4,2015,1,February
shot,34.0,M,White,Iuka,MS,False,attack,Foot,False,Danger Level 4,2015,1,February
shot,34.0,M,White,Colton,OR,True,other,Not fleeing,False,Danger Level 3,2015,1,February
shot and Tasered,25.0,M,Black,Miami Gardens,FL,True,other,Not fleeing,False,Danger Level 1,2015,1,February
shot,56.0,M,White,Marana,AZ,False,attack,Not fleeing,False,Danger Level 4,2015,1,February
shot,26.0,M,White,Boise,ID,False,attack,Not fleeing,False,Danger Level 4,2015,1,February
shot,24.0,M,White,Provo,UT,True,attack,Not fleeing,False,Danger Level 1,2015,1,February
shot,43.0,F,White,Gaston County,NC,False,attack,Not fleeing,False,Danger Level 4,2015,1,February
shot,31.0,M,White,Springfield,MO,False,other,Foot,False,Danger Level 1,2015,1,February
shot,32.0,M,White,Eaton Rapids Township,MI,False,attack,Not fleeing,False,Danger Level 4,2015,1,February
shot,30.0,M,White,Tewksbury,MA,False,attack,Foot,False,Danger Level 1,2015,1,February
shot,50.0,M,Hispanic,Del Rio,TX,False,other,Not fleeing,False,Danger Level 1,2015,1,February
shot,20.0,F,Black,Charlotte,NC,True,other,Not fleeing,False,Danger Level 1,2015,1,February
shot,31.0,M,Hispanic,Euless,TX,False,other,Not fleeing,False,Danger Level 1,2015,1,February
shot,38.0,M,Black,Homewood,AL,False,attack,Not fleeing,False,Danger Level 4,2015,1,February
shot,77.0,M,Black,Birmingham,AL,True,attack,Not fleeing,False,Danger Level 4,2015,1,February
shot,37.11793090137039,M,Hispanic,Houston,TX,False,attack,Car,False,Danger Level 4,2015,1,February
shot,41.0,M,White,Ruidoso,NM,False,attack,Not fleeing,False,Danger Level 4,2015,1,February
shot,51.0,M,White,Indianapolis,IN,False,attack,Not fleeing,False,Danger Level 3,2015,1,February
shot,50.0,M,White,Palm Bay,FL,False,attack,Not fleeing,False,Danger Level 4,2015,1,February
shot,47.0,M,White,Denham Springs,LA,True,attack,Not fleeing,False,Danger Level 4,2015,1,February
shot,37.0,M,White,Powder Springs,GA,False,other,Not fleeing,False,Danger Level 3,2015,1,February
shot,41.0,M,White,Clarkesville,GA,False,attack,Foot,False,Danger Level 4,2015,1,February
shot,16.0,M,Black,Millbrook,AL,False,attack,Not fleeing,False,Danger Level 4,2015,1,February
shot and Tasered,42.0,M,White,Allentown,PA,False,attack,Car,False,Danger Level 3,2015,1,February
shot and Tasered,39.0,M,White,Omaha,NE,False,other,Not fleeing,False,Danger Level 1,2015,1,February
shot and Tasered,30.0,M,White,Green Bay,WI,True,attack,Not fleeing,False,Danger Level 3,2015,1,February
shot,27.0,M,Black,Oklahoma City,OK,False,other,Car,False,Danger Level 1,2015,1,February
shot,43.0,M,White,Las Vegas,NV,True,attack,Not fleeing,False,Danger Level 4,2015,1,February
shot,42.0,M,Hispanic,Lakeland,FL,False,attack,Foot,False,Danger Level 4,2015,1,February
shot,21.0,M,Hispanic,San Francisco,CA,False,other,Not fleeing,False,Danger Level 3,2015,1,February
shot,49.0,M,White,Gulfport,MS,False,other,Not fleeing,False,Danger Level 1,2015,1,February
shot,34.0,F,White,Sylvester,GA,False,attack,Car,False,Danger Level 4,2015,1,February
shot and Tasered,31.0,M,White,Terre Haute,IN,False,other,Not fleeing,False,Danger Level 1,2015,1,February
shot,27.0,M,Hispanic,Santa Ana,CA,False,undetermined,Not fleeing,False,Danger Level 1,2015,1,February
shot,24.0,M,White,Pelzer,SC,False,attack,Not fleeing,False,Danger Level 4,2015,1,February
shot,34.0,M,Black,St Louis,MO,False,other,Car,False,Danger Level 1,2015,1,February
shot,28.0,F,Hispanic,Tucson,AZ,False,other,Not fleeing,False,Danger Level 3,2015,1,February
shot,28.0,M,Black,Columbia,MO,False,attack,Car,False,Danger Level 4,2015,1,February
shot,40.0,M,Black,Tarboro,NC,True,attack,Car,False,Danger Level 4,2015,1,February
shot,37.0,F,White,La Paz County,AZ,False,attack,Car,False,Danger Level 4,2015,1,February
shot and Tasered,17.0,M,White,Roxand Township,MI,False,attack,Not fleeing,True,Danger Level 1,2015,1,February
shot,35.0,M,Asian,Houston,TX,False,attack,Not fleeing,False,Danger Level 4,2015,1,March
shot,49.0,M,White,Barton,MS,False,attack,Not fleeing,False,Danger Level 4,2015,1,March
shot and Tasered,43.0,M,Black,Los Angeles,CA,True,attack,Not fleeing,True,Danger Level 1,2015,1,March
shot,20.0,M,Black,Joilet,IL,False,other,Foot,False,Danger Level 4,2015,1,March
shot,25.0,M,Black,Salisbury,MD,False,attack,Not fleeing,False,Danger Level 4,2015,1,March
shot,25.0,M,White,Tempe,AZ,False,attack,Not fleeing,False,Danger Level 3,2015,1,March
shot,26.0,M,White,Deltona,FL,False,other,Not fleeing,False,Danger Level 1,2015,1,March
shot,28.0,M,Asian,Stockton,CA,False,attack,Not fleeing,False,Danger Level 4,2015,1,March
shot,45.0,M,Black,Milwaukee,WI,True,other,Not fleeing,False,Danger Level 3,2015,1,March
shot,36.0,M,Hispanic,Burbank,CA,False,other,Car,False,Danger Level 1,2015,1,March
shot,34.0,M,White,Lincoln,NE,False,attack,Not fleeing,False,Danger Level 4,2015,1,March
shot,19.0,M,Black,Madison,WI,False,attack,Foot,False,Danger Level 1,2015,1,March
shot,37.0,M,Black,Aurora,CO,False,undetermined,Foot,False,Danger Level 1,2015,1,March
shot,48.0,M,Black,Putnam Hall,FL,False,other,Not fleeing,False,Danger Level 1,2015,1,March
shot,29.0,M,White,Phoenix,AZ,False,attack,Not fleeing,False,Danger Level 4,2015,1,March
shot,43.0,F,Black,Anaheim,CA,True,other,Not fleeing,True,Danger Level 3,2015,1,March
shot,40.0,M,Hispanic,Oklahoma City,OK,False,attack,Not fleeing,False,Danger Level 4,2015,1,March
shot,35.0,M,White,Claymont,DE,False,attack,Car,False,Danger Level 1,2015,1,March
shot,27.0,M,Black,Atlanta,GA,True,other,Not fleeing,False,Danger Level 1,2015,1,March
shot,58.0,M,White,Brevard,NC,False,attack,Not fleeing,False,Danger Level 4,2015,1,March
shot,46.0,M,White,Dinosaur,CO,False,attack,Not fleeing,False,Danger Level 4,2015,1,March
shot,30.0,M,Black,Cocoa,FL,False,attack,Not fleeing,False,Danger Level 4,2015,1,March
shot,64.0,M,Black,Cleveland,OH,False,attack,Not fleeing,True,Danger Level 4,2015,1,March
shot,31.0,M,Black,Baton Rouge,LA,False,attack,Not fleeing,False,Danger Level 4,2015,1,March
shot,23.0,M,White,Port Wentworth,GA,False,attack,Not fleeing,True,Danger Level 3,2015,1,March
shot,37.0,M,Hispanic,Ontario,CA,True,other,Car,False,Danger Level 3,2015,1,March
shot,37.0,M,Black,Elkton,MD,False,other,Not fleeing,False,Danger Level 1,2015,1,March
shot,31.0,M,White,Memphis,TN,True,attack,Not fleeing,False,Danger Level 4,2015,1,March
shot,39.0,M,Hispanic,Santa Ana,CA,False,attack,Not fleeing,False,Danger Level 4,2015,1,March
shot,31.0,M,White,Kingman,AZ,True,attack,Not fleeing,False,Danger Level 1,2015,1,March
shot,54.0,M,White,Bay Minette,AL,False,attack,Not fleeing,False,Danger Level 4,2015,1,March
shot,53.0,M,White,Hoover,AL,True,attack,Not fleeing,False,Danger Level 4,2015,1,March
shot,25.0,M,Hispanic,Los Angeles,CA,False,other,Not fleeing,False,Danger Level 1,2015,1,March
shot,35.0,M,Black,Washington,DC,True,other,Not fleeing,False,Danger Level 1,2015,1,March
shot,41.0,M,Hispanic,Napa,CA,False,other,Other,False,Danger Level 4,2015,1,March
shot,59.0,M,White,Kansas City,MO,False,attack,Not fleeing,False,Danger Level 4,2015,1,March
shot,36.0,M,White,Fontana,CA,False,attack,Not fleeing,False,Danger Level 3,2015,1,March
shot,32.0,M,Hispanic,Walnut Creek,CA,False,other,Foot,False,Danger Level 1,2015,1,March
shot,53.0,M,White,Follansbee,WV,False,other,Not fleeing,False,Danger Level 3,2015,1,March
shot,26.0,M,White,Kenosha,WI,False,attack,Car,False,Danger Level 4,2015,1,March
shot,29.0,M,Hispanic,San Antonio,TX,True,attack,Not fleeing,False,Danger Level 4,2015,1,March
shot,27.0,M,White,Ruth,MS,False,other,Not fleeing,False,Danger Level 3,2015,1,March
shot,28.0,M,White,St. Paul,MN,True,attack,Not fleeing,False,Danger Level 4,2015,1,March
shot,52.0,M,White,Gastonia,NC,True,attack,Not fleeing,False,Danger Level 4,2015,1,March
shot,49.0,M,White,Medford,OR,True,attack,Not fleeing,False,Danger Level 4,2015,1,March
shot,24.0,M,White,Dublin,NC,False,attack,Foot,False,Danger Level 4,2015,1,March
shot,24.0,F,White,San Francisco,CA,True,other,Not fleeing,False,Danger Level 1,2015,1,March
shot,20.0,M,White,Onalaska,TX,True,attack,Not fleeing,False,Danger Level 4,2015,1,March
shot,22.0,M,Hispanic,Sacramento,CA,False,undetermined,Car,False,Danger Level 1,2015,1,March
shot,49.0,F,White,Glendale,AZ,False,attack,Not fleeing,False,Danger Level 4,2015,1,March
shot,64.0,M,White,Tallahassee,FL,False,attack,Not fleeing,False,Danger Level 4,2015,1,March
shot,47.0,M,White,Bakersfield,CA,False,other,Not fleeing,False,Danger Level 3,2015,1,March
shot,39.0,M,White,Lawrence County,AL,True,other,Not fleeing,True,Danger Level 3,2015,1,March
shot,18.0,M,Black,Cleveland,OH,False,attack,Not fleeing,False,Danger Level 1,2015,1,March
shot,31.0,M,White,Middleton,ID,False,attack,Not fleeing,True,Danger Level 4,2015,1,March
shot,16.0,M,Black,Jacksonville,FL,False,attack,Car,False,Danger Level 4,2015,1,March
shot,20.0,M,White,Sumas,WA,True,attack,Not fleeing,False,Danger Level 1,2015,1,March
shot,36.0,M,White,Bakersfield,CA,False,attack,Not fleeing,False,Danger Level 4,2015,1,March
shot,63.0,M,Black,New Orleans,LA,True,attack,Not fleeing,False,Danger Level 3,2015,1,March
shot,34.0,M,White,Coal County,OK,False,attack,Not fleeing,False,Danger Level 4,2015,1,March
shot,24.0,M,Native,Red Valley,AZ,False,attack,Car,False,Danger Level 4,2015,1,March
shot,21.0,M,White,Cottonwood,AZ,False,attack,Not fleeing,False,Danger Level 4,2015,1,March
shot,44.0,M,White,Clarendon,NY,False,attack,Car,False,Danger Level 4,2015,1,March
shot,60.0,M,White,Harmony,IN,True,attack,Not fleeing,False,Danger Level 4,2015,1,March
shot,42.0,M,White,Columbus,OH,False,attack,Not fleeing,False,Danger Level 4,2015,1,March
shot,37.0,M,White,Vallejo,CA,True,other,Not fleeing,False,Danger Level 3,2015,1,March
shot and Tasered,36.0,M,White,Portland,OR,True,other,Foot,False,Danger Level 3,2015,1,March
shot and Tasered,21.0,M,Black,Islip,NY,False,attack,Car,False,Danger Level 1,2015,1,March
shot,24.0,M,Black,Santa Clara,CA,False,attack,Not fleeing,False,Danger Level 4,2015,1,March
shot,29.0,M,Black,Portsmouth,VA,True,attack,Car,False,Danger Level 4,2015,1,March
shot,57.0,M,White,San Jose,CA,True,attack,Not fleeing,False,Danger Level 4,2015,1,March
shot,38.0,M,White,Fond du Lac,WI,False,attack,Not fleeing,False,Danger Level 4,2015,1,March
shot,23.0,M,Black,Smyrna,GA,False,other,Car,True,Danger Level 1,2015,1,March
shot,27.0,M,Black,Johnsonville,SC,False,attack,Foot,False,Danger Level 4,2015,1,March
shot,28.0,M,Hispanic,South Los Angeles,CA,False,attack,Foot,False,Danger Level 4,2015,1,March
shot and Tasered,63.0,M,White,Glendale,AZ,True,other,Not fleeing,False,Danger Level 4,2015,1,March
shot,53.0,F,White,Gardner,KS,False,attack,Not fleeing,False,Danger Level 4,2015,1,March
shot,35.0,M,Hispanic,Wilmington,CA,True,other,Not fleeing,False,Danger Level 3,2015,1,March
shot,26.0,F,Black,Oxnard,CA,False,other,Not fleeing,False,Danger Level 3,2015,1,March
shot,42.0,M,White,Fort Ashby,WV,False,attack,Car,False,Danger Level 4,2015,1,March
shot,41.0,M,Black,Boston,MA,False,attack,Not fleeing,False,Danger Level 4,2015,1,March
shot,56.0,M,White,Encinitas,CA,True,attack,Not fleeing,False,Danger Level 4,2015,1,March
shot,39.0,M,Black,Fort Pierce,FL,False,other,Not fleeing,False,Danger Level 3,2015,1,March
shot,23.0,M,Hispanic,Bakersfield,CA,False,attack,Car,False,Danger Level 1,2015,1,March
shot,40.0,M,White,Webster,MA,False,attack,Foot,False,Danger Level 4,2015,1,March
shot,29.0,M,Black,Elizabethtown,KY,False,attack,Not fleeing,False,Danger Level 4,2015,1,March
shot,26.0,M,White,Jasper,OH,False,attack,Car,False,Danger Level 1,2015,1,March
shot,49.0,M,White,Eugene,OR,True,attack,Not fleeing,False,Danger Level 4,2015,1,March
shot,36.0,M,White,Carollwood,FL,False,attack,Not fleeing,False,Danger Level 4,2015,1,March
shot,21.0,M,Hispanic,Baytown,TX,False,attack,Not fleeing,False,Danger Level 1,2015,1,March
shot,27.0,F,Black,Fort Meade,MD,False,other,Car,False,Danger Level 1,2015,1,March
shot,37.0,M,Black,Hawthorne,CA,False,attack,Not fleeing,False,Danger Level 4,2015,2,April
shot,36.0,M,White,Hamilton,NJ,False,attack,Not fleeing,False,Danger Level 3,2015,2,April
shot,32.0,M,Black,Rock Island,IL,False,attack,Foot,False,Danger Level 4,2015,2,April
shot,44.0,M,Black,Tulsa,OK,False,other,Not fleeing,False,Danger Level 1,2015,2,April
shot,27.0,M,White,Pineville,LA,True,attack,Not fleeing,False,Danger Level 4,2015,2,April
shot and Tasered,63.0,M,White,Metropolis,IL,True,attack,Not fleeing,False,Danger Level 4,2015,2,April
shot,38.0,M,White,Winchester,VA,False,other,Not fleeing,True,Danger Level 3,2015,2,April
shot,17.0,M,Black,Zion,IL,False,attack,Foot,False,Danger Level 4,2015,2,April
shot,31.0,M,Black,Orange,CA,False,attack,Not fleeing,True,Danger Level 4,2015,2,April
shot,34.0,M,White,Edgewood,NM,True,attack,Car,False,Danger Level 4,2015,2,April
shot and Tasered,50.0,M,Black,North Charleston,SC,False,other,Foot,False,Danger Level 1,2015,2,April
shot,51.0,M,White,Phoenix,AZ,True,other,Not fleeing,False,Danger Level 3,2015,2,April
shot,56.0,M,White,Tehachapi,CA,False,attack,Not fleeing,False,Danger Level 4,2015,2,April
shot,23.0,M,White,Indianapolis,IN,True,attack,Not fleeing,False,Danger Level 4,2015,2,April
shot,25.0,M,Black,Harvey,LA,False,attack,Foot,False,Danger Level 4,2015,2,April
shot,31.0,M,White,Jefferson County,ID,False,attack,Car,False,Danger Level 4,2015,2,April
shot,32.0,M,White,Pottawatomie County,OK,False,attack,Car,False,Danger Level 4,2015,2,April
shot,60.0,M,White,San Antonio,TX,False,attack,Car,False,Danger Level 4,2015,2,April
shot,42.0,M,Black,Valdosta,GA,False,attack,Car,False,Danger Level 1,2015,2,April
shot,39.0,M,Hispanic,Los Angeles,CA,False,attack,Foot,False,Danger Level 4,2015,2,April
shot,28.0,M,Asian,Sunnyvale,CA,True,other,Not fleeing,False,Danger Level 3,2015,2,April
shot,22.0,M,White,Navarre,FL,False,attack,Not fleeing,False,Danger Level 3,2015,2,April
shot,29.0,M,Black,Monon,IN,False,attack,Car,False,Danger Level 4,2015,2,April
shot,31.0,M,White,Straban Township,PA,True,attack,Not fleeing,False,Danger Level 4,2015,2,April
shot,28.0,M,White,Boiling Springs,SC,False,attack,Not fleeing,False,Danger Level 4,2015,2,April
shot,21.0,M,Hispanic,Corning,CA,False,attack,Not fleeing,False,Danger Level 3,2015,2,April
shot,38.0,M,White,Topeka,KS,False,attack,Car,False,Danger Level 4,2015,2,April
shot,66.0,M,White,Sand Springs,OK,True,attack,Not fleeing,True,Danger Level 4,2015,2,April
shot,36.0,M,Black,Indianapolis,IN,False,attack,Foot,True,Danger Level 4,2015,2,April
shot,83.0,M,White,Oklahoma City,OK,True,other,Not fleeing,False,Danger Level 3,2015,2,April
shot,32.0,M,White,Salemburg,NC,True,attack,Car,False,Danger Level 4,2015,2,April
shot,27.0,M,Hispanic,Alton,IL,False,attack,Not fleeing,False,Danger Level 4,2015,2,April
shot,26.0,M,Black,DeSoto,TX,False,undetermined,Foot,False,Danger Level 1,2015,2,April
shot,31.0,M,White,Jonesboro,AR,True,attack,Not fleeing,False,Danger Level 3,2015,2,April
shot,22.0,M,Black,Miami,FL,False,undetermined,Foot,False,Danger Level 4,2015,2,April
shot,41.0,M,Black,Spartanburg,SC,False,attack,Not fleeing,False,Danger Level 3,2015,2,April
shot,41.0,M,Black,Houston,TX,False,other,Car,False,Danger Level 1,2015,2,April
shot,51.0,M,White,Columbia,MO,False,attack,Car,True,Danger Level 1,2015,2,April
shot,72.0,M,White,Cañon City,CO,True,attack,Not fleeing,False,Danger Level 4,2015,2,April
shot,52.0,M,Hispanic,Montclair,CA,True,attack,Not fleeing,False,Danger Level 1,2015,2,April
shot,47.0,M,Hispanic,Shafter,CA,False,other,Not fleeing,False,Danger Level 3,2015,2,April
shot,18.0,M,Black,Chicago,IL,False,attack,Foot,False,Danger Level 4,2015,2,April
